case_id,open_date,case_topic,service_name,assigned_department,assigned_team,case_status,closure_reason,closure_comments,close_date,target_close_date,on_time,report_source,full_address,street_number,street_name,zip_code,neighborhood,public_works_district,city_council_district,fire_district,police_district,ward,precinct,submitted_photo,closed_photo,longitude,latitude
BCS-00108654,2025-10-28 19:01:25.350728+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-31 19:01:25.350728+00,OVERDUE,BOS311,,,,,West Roxbury,8A,5,10,E5,18.0,19.0,,,,
BCS-00080761,2025-08-29 20:06:02.19+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-09-01 20:06:02.19+00,OVERDUE,Call,"5 Sheridan St, Jamaica Plain, MA 02130",5,Sheridan St,2130.0,Jamaica Plain,2,6,9,E13,19.0,1.0,,,-71.1090765,42.321735
BCS-00110923,2025-11-02 17:48:33.639124+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-05 17:48:33.639124+00,OVERDUE,BOS311,"257-259 Cambridge St, Boston, MA 02134",259,Cambridge St,2134.0,Allston,4,9,11,D14,22.0,1.0,,,-71.1280395,42.357618
BCS-00106489,2025-10-23 22:14:32.878943+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-26 22:14:32.878943+00,OVERDUE,BOS311,"131 Marlborough St, Boston, MA 02116",131,Marlborough St,2116.0,Back Bay,1C,8,4,D4,5.0,7.0,,,-71.07813,42.353271
BCS-00111274,2025-11-03 12:03:08.675+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,In progress,,,,2025-11-06 12:03:08.675+00,OVERDUE,Call,"322 Centre St, Boston, MA 02130",322,Centre St,2130.0,Jamaica Plain,2,6,9,E13,10.0,9.0,,,-71.1050805,42.322473
BCS-00110252,2025-10-31 16:31:54.966786+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-03 15:31:54.966786+00,OVERDUE,BOS311,"42 Brainerd Rd, Boston, MA 02446",42,Brainerd Rd,2446.0,Allston,4,9,11,D14,21.0,5.0,,,-71.1320715,42.348042
BCS-00109741,2025-10-30 17:56:00.775+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-02 16:56:00.775+00,OVERDUE,Call,"146-148 Nonantum St, Boston, MA 02135",,Nonantum St,2135.0,Brighton,4,9,11,D14,22.0,4.0,,,-71.173754,42.349966
BCS-00110918,2025-11-02 17:38:32.119996+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,2025-11-05 07:33:24+00,2025-11-05 17:38:32.119996+00,ONTIME,BOS311,,,,,Allston,4,9,11,D14,22.0,1.0,,,,
BCS-00075027,2025-08-20 10:20:41.238+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-23 10:20:41.238+00,OVERDUE,Call,"55A Dunstable St, Charlestown, MA 02129",55A,Dunstable St,2129.0,Charlestown,1A,1,3,A15,2.0,1.0,,,-71.0685585,42.376941
BCS-00112424,2025-11-05 08:53:25.864+00,Street Light Knockdown,Street Light Knockdown,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-08 08:53:25.864+00,ONTIME,Call,"500-510 Parker St, Boston, MA 02115",500,Parker St,2115.0,Fenway,10A,7,4,D4,4.0,9.0,,,-71.09308,42.33744
BCS-00107909,2025-10-27 18:51:57.394613+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-30 18:51:57.394613+00,OVERDUE,BOS311,"104 W Concord St, Boston, MA 02118",104,W Concord St,2118.0,South End,1C,7,4,D4,9.0,2.0,,,-71.07627012,42.33903204
BCS-00081451,2025-08-31 21:23:56.573+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-04 12:30:02+00,2025-09-03 21:23:56.573+00,OVERDUE,Call,"47 Stimson St 2, West Roxbury, MA 02132",47,Stimson St,2132.0,West Roxbury,6A,6,10,E5,20.0,15.0,,,-71.1588,42.26055
BCS-00110223,2025-10-31 15:52:58.432553+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,In progress,,,,2025-11-03 14:52:58.432553+00,OVERDUE,BOS311,"50 Gibson St, Boston, MA 02122",54,Gibson St,2122.0,Dorchester,7A,3,7,C11,16.0,1.0,,,-71.058609,42.298047
BCS-00107910,2025-10-27 18:52:50.690042+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-30 18:52:50.690042+00,OVERDUE,BOS311,"1501 Commonwealth Ave, Boston, MA 02135",1501,Commonwealth Ave,2135.0,Brighton,4,9,11,D14,21.0,9.0,,,-71.1413415,42.347286
BCS-00110196,2025-10-31 15:12:56.307247+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,Needs Reallocation,Transitioned,,,2025-11-03 14:12:56.307247+00,OVERDUE,BOS311,,,,2130.0,Jamaica Plain,2,6,12,E13,11.0,8.0,,,-71.11155804,42.30113533
BCS-00106617,2025-10-24 10:29:11.482+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-27 10:29:11.482+00,OVERDUE,Call,"295 Old Colony Ave, Boston, MA 02127",295,Old Colony Ave,2127.0,South Boston,5,2,6,C6,7.0,6.0,,,-71.0529795,42.329925
BCS-00109466,2025-10-30 12:25:10.501+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,Closed,Noted,The street trees at this location currently meet the City of Boston pruning specifications for street trees. No further pruning is required at this time.,2025-11-05 12:34:01+00,2025-11-02 11:25:10.501+00,OVERDUE,Call,"9 Stratford St, Boston, MA 02132",9,Stratford St,2132.0,West Roxbury,6B,6,10,E5,20.0,11.0,,,-71.1533115,42.284808
BCS-00095683,2025-09-30 01:00:24.513+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-10-03 01:00:24.513+00,OVERDUE,Call,"110 Atlantic Ave, Downtown, MA 02110",110,Atlantic Ave,2110.0,Downtown,1B,1,3,A1,3.0,1.0,,,-71.052183,42.361002
BCS-00108973,2025-10-29 12:39:23.997+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-01 12:40:17.010418+00,OVERDUE,Call,"5 Washington St, Boston, MA 02129",5,Washington St,2129.0,Charlestown,1A,1,3,A15,2.0,3.0,,,-71.0634825,42.372873
BCS-00080107,2025-08-28 20:11:17.3+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-31 20:11:17.3+00,OVERDUE,Call,"125 Nashua St, West End, MA 02114",125,Nashua St,2114.0,West End,1B,8,3,A1,3.0,10.0,,,-71.0649495,42.367842
BCS-00085943,2025-09-08 21:43:43.387+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-08 22:15:09+00,2025-09-11 21:43:43.387+00,ONTIME,Call,"10 Emerson Pl 17F, West End, MA 02114",10,Emerson Pl,2114.0,West End,1B,8,3,A1,3.0,9.0,,,-71.068851,42.36516
BCS-00112305,2025-11-04 18:19:12.652905+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,2025-11-05 07:31:40+00,2025-11-07 18:20:01.889208+00,ONTIME,BOS311,"97 Fifth St, Boston, MA 02129",97,Fifth St,2129.0,Charlestown,1A,1,3,A15,2.0,4.0,,,-71.05626261,42.37532291
BCS-00110353,2025-10-31 22:28:29.173844+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-03 21:28:29.173844+00,OVERDUE,BOS311,"4499-4501 Washington St, Boston, MA 02131",4499,Washington St,2131.0,Roslindale,6B,5,10,E5,18.0,10.0,,,-71.13616564,42.27900812
BCS-00077957,2025-08-25 15:40:14.782+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-28 15:40:14.782+00,OVERDUE,Call,"3 High View Ave, West Roxbury, MA 02132",3,High View Ave,2132.0,West Roxbury,6A,6,10,E5,20.0,10.0,,,-71.151561,42.267078
BCS-00112574,2025-11-05 10:55:32.341+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-08 10:55:32.341+00,ONTIME,Call,"175 Saint Botolph St, Boston, MA 02115",175,Saint Botolph St,2115.0,Back Bay,1C,7,4,D4,4.0,5.0,,,-71.0831115,42.343245
BCS-00085109,2025-09-06 19:42:11.05+00,Lost Pet,Lost Pet,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-06 20:15:05+00,2025-09-09 19:42:11.05+00,ONTIME,Call,"10 Sutton St, Mattapan, MA 02126",10,Sutton St,2126.0,Mattapan,7B,4,8,B3,14.0,5.0,,,-71.0888715,42.281991
BCS-00105927,2025-10-23 08:43:58.7+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-26 08:43:58.7+00,OVERDUE,Call,"27 Allston St, Boston, MA 02124",27,Allston St,2124.0,Dorchester,7A,4,8,C11,17.0,6.0,,,-71.0670645,42.293403
BCS-00107006,2025-10-24 22:16:57.65741+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-27 22:16:57.65741+00,OVERDUE,BOS311,,,,,Jamaica Plain,10B,6,9,E13,11.0,4.0,,,,
BCS-00095764,2025-09-30 09:34:12.844+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-10-03 09:34:12.844+00,OVERDUE,Call,"98 Dwinell St, West Roxbury, MA 02132",98,Dwinell St,2132.0,West Roxbury,6A,6,10,E5,20.0,17.0,,,-71.1638325,42.289137
BCS-00099018,2025-10-07 11:54:13.002+00,Lane Divider,Lane Divider,Boston Transportation Department (BTD),Boston Transportation Department General,Closed,Transitioned,Test for launch!,2025-10-22 09:30:21+00,2025-10-10 11:54:13.002+00,OVERDUE,Call,"40 Brock St, Boston, MA 02135",40,Brock St,2135.0,Brighton,4,9,11,D14,22.0,10.0,,,-71.160579,42.350463
BCS-00074095,2025-08-18 19:41:13.908+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-08-18 20:00:09+00,2025-08-21 19:41:13.908+00,ONTIME,Call,"17 Favre St, Mattapan, MA 02126",17,Favre St,2126.0,Mattapan,7B,5,12,B3,18.0,21.0,,,-71.099811,42.271065
BCS-00113143,2025-11-06 11:01:15.601+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,In progress,,,,2025-11-09 11:01:15.601+00,ONTIME,Call,"8 Cobden St, Boston, MA 02119",8,Cobden St,2119.0,Roxbury,10B,7,9,B2,11.0,3.0,,,-71.094069,42.31665
BCS-00075043,2025-08-20 10:31:39.875+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-23 10:31:39.875+00,OVERDUE,Call,"55 Paul Gore St, Jamaica Plain, MA 02130",55,Paul Gore St,2130.0,Jamaica Plain,2,6,9,E13,19.0,1.0,,,-71.1084915,42.319602
BCS-00108251,2025-10-28 12:13:44.955271+00,Planting Request,Planting Request,Parks & Recreation,Urban Forestry,In progress,,,,2025-10-31 12:13:44.955271+00,OVERDUE,BOS311,"334 Massachusetts Ave, Boston, MA 02115",334,Massachusetts Ave,2115.0,Back Bay,1C,7,4,D4,4.0,5.0,,,-71.084169,42.342615
BCS-00086454,2025-09-09 16:13:28.913+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-09 17:15:06+00,2025-09-12 16:13:28.913+00,ONTIME,Call,"360 Saratoga St, East Boston, MA 02128",360,Saratoga St,2128.0,East Boston,9,1,1,A7,1.0,10.0,,,-71.0302365,42.379119
BCS-00080669,2025-08-29 16:12:15.857+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-09-01 16:12:15.857+00,OVERDUE,Call,"580 Harvard St, Mattapan, MA 02126",580,Harvard St,2126.0,Mattapan,7B,4,12,B3,14.0,8.0,,,-71.0967195,42.285078
BCS-00109757,2025-10-30 18:49:46.021+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-02 17:49:46.021+00,OVERDUE,Call,"78 Glendale St, Boston, MA 02125",78,Glendale St,2125.0,Dorchester,3,4,7,B2,15.0,1.0,,,-71.069931,42.313329
BCS-00107211,2025-10-26 06:34:43.82149+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-29 06:34:43.82149+00,OVERDUE,BOS311,"60 Gates St, Boston, MA 02127",60,Gates St,2127.0,South Boston,5,2,6,C6,7.0,4.0,,,-71.0480745,42.331995
BCS-00074777,2025-08-19 18:54:29.149+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-22 18:54:29.149+00,OVERDUE,Call,"Exeter St & Back St, Back Bay, MA 02116",,,2116.0,Back Bay,1C,8,4,D4,5.0,8.0,,,-71.0815275,42.353586
BCS-00095340,2025-09-29 12:19:19.216+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-29 12:45:10+00,2025-10-02 12:19:19.216+00,ONTIME,Call,"59 Highland St, Hyde Park, MA 02136",59,Highland St,2136.0,Hyde Park,8B,5,12,E18,18.0,16.0,,,-71.1150615,42.251652
BCS-00091591,2025-09-20 16:06:47.093+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-20 16:45:09+00,2025-09-23 16:06:47.093+00,ONTIME,Call,"426 Stuart St, Back Bay, MA 02116",426,Stuart St,2116.0,Back Bay,1C,2,4,D4,4.0,2.0,,,-71.0747595,42.34851
BCS-00112731,2025-11-05 13:30:15.43556+00,Tree or Stump Removal,Tree or Stump Removal,Parks & Recreation,Urban Forestry,In progress,,,,2025-11-08 13:30:15.43556+00,ONTIME,BOS311,,,,,Dorchester,3,3,7,C11,15.0,9.0,,,,
BCS-00111992,2025-11-04 12:10:19.612328+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-11-04 15:30:10+00,2025-11-07 12:10:19.612328+00,ONTIME,BOS311,"321 Summit Ave, Brighton, MA 02135",321,Summit Ave,2135.0,Brighton,4,9,11,D14,21.0,9.0,,,-71.1401625,42.345513
BCS-00107911,2025-10-27 18:59:33.943718+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-30 18:59:33.943718+00,OVERDUE,BOS311,"36 High St, Boston, MA 02129",36,High St,2129.0,Charlestown,1A,1,3,A15,2.0,4.0,,,-71.062632,42.376059
BCS-00106497,2025-10-24 06:55:42.471+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Create,,,,2025-10-27 06:55:42.471+00,OVERDUE,Call,"South St & Commonwealth Ave, Brighton, MA 02135",,South St & Commonwealth Ave,2135.0,Brighton,4,9,11,D14,21.0,16.0,,,-71.157852,42.339528
BCS-00073969,2025-08-18 16:07:02.282+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-08-18 18:15:05+00,2025-08-21 16:07:02.282+00,ONTIME,Call,"4 Bay St, Dorchester, MA 02125",4,Bay St,2125.0,Dorchester,3,3,7,C11,15.0,6.0,,,-71.0570655,42.311385
BCS-00110914,2025-11-02 16:52:22.012888+00,Planting Request,Planting Request,Parks & Recreation,Urban Forestry,In progress,,,,2025-11-05 16:52:22.012888+00,OVERDUE,BOS311,"7-9 Ayr Rd, Boston, MA 02135",1916B,Beacon St,2135.0,Brighton,4,9,11,D14,21.0,14.0,,,-71.14854984,42.33624006
BCS-00108477,2025-10-28 15:12:09.898522+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-31 15:12:09.898522+00,OVERDUE,BOS311,"65-71 Main St, Boston, MA 02129",7,Monument Ave,2129.0,Charlestown,1A,1,3,A15,2.0,3.0,,,-71.062281,42.373863
BCS-00107919,2025-10-27 19:37:07.904247+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-30 19:37:07.904247+00,OVERDUE,BOS311,"230 Western Ave, Boston, MA 02134",230,Western Ave,2134.0,Allston,4,9,11,D14,22.0,1.0,,,-71.132205,42.36325316
BCS-00112927,2025-11-05 17:43:34.490827+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-11-06 11:45:10+00,2025-11-08 17:43:34.490827+00,ONTIME,BOS311,"684 Massachusetts Ave 1, South End, MA 02118",684,Massachusetts Ave,2118.0,South End,1C,3,4,D4,8.0,2.0,,,-71.0754615,42.335595
BCS-00078769,2025-08-26 18:50:16.405+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-08-26 19:00:05+00,2025-08-29 18:50:16.405+00,ONTIME,Call,"71 Colborne Rd, Brighton, MA 02135",71,Colborne Rd,2135.0,Brighton,4,9,11,D14,21.0,11.0,,,-71.1474525,42.34428
BCS-00077394,2025-08-25 08:05:49.383+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-08-26 12:30:06+00,2025-08-28 08:05:49.383+00,ONTIME,Call,"3A-3B Forbes St, Jamaica Plain, MA 02130",3A,Forbes St,2130.0,Jamaica Plain,2,6,9,E13,19.0,1.0,,,-71.1084195,42.322041
BCS-00097704,2025-10-03 16:36:09.106+00,Lost Pet,Lost Pet,Animal Care & Control,Animal control staff,In progress,,,,2025-10-06 16:36:09.106+00,OVERDUE,Call,"175-177 Huntington Ave, Back Bay, MA 02115",175-177,Huntington Ave,2115.0,Back Bay,1C,8,4,D4,4.0,6.0,,,-71.08280654,42.34489362
BCS-00110963,2025-11-02 21:16:10.828768+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-05 21:16:10.828768+00,OVERDUE,BOS311,"368-372 W Broadway, Boston, MA 02127",368,W Broadway,2127.0,South Boston,5,2,6,C6,6.0,10.0,,,-71.04904281,42.33800796
BCS-00112064,2025-11-04 13:24:04.726+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-07 13:24:04.726+00,ONTIME,Call,"277 Northampton St, Boston, MA 02118",277,Northampton St,2118.0,Roxbury,10B,7,4,D4,9.0,6.0,,,-71.081739,42.339735
BCS-00099367,2025-10-07 19:44:47.857+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-10-10 19:44:47.857+00,OVERDUE,Call,"28 Carson St, Dorchester, MA 02125",28,Carson St,2125.0,Dorchester,3,3,7,C11,13.0,7.0,,,-71.0540325,42.32034
BCS-00113178,2025-11-06 11:22:50.277+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-11-09 11:22:50.277+00,ONTIME,Call,"1255 Soldiers Field Rd, Brighton, MA 02135",1255,Soldiers Field Rd,2135.0,Brighton,4,9,11,D14,22.0,5.0,,,-71.1378315,42.364332
BCS-00069520,2025-08-09 15:00:16.775+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-12 15:00:16.775+00,OVERDUE,Call,"125 Edgemere Rd, West Roxbury, MA 02132",125,Edgemere Rd,2132.0,West Roxbury,8A,5,10,E5,18.0,23.0,,,-71.151048,42.258222
BCS-00106975,2025-10-24 20:10:38.094083+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-10-27 20:10:38.094083+00,OVERDUE,BOS311,"107 Academy Hill Rd, Boston, MA 02135",107,Academy Hill Rd,2135.0,,,0,0,,,,,,-71.1549495,42.345783
BCS-00113405,2025-11-06 15:20:58.961+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-11-09 15:20:58.961+00,ONTIME,Call,"310 Blue Hill Ave, Dorchester, MA 02121",310,Blue Hill Ave,2121.0,Dorchester,3,7,7,B2,13.0,1.0,,,-71.0788995,42.314112
BCS-00111601,2025-11-03 17:44:57.9+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Create,,,,2025-11-06 17:44:57.9+00,OVERDUE,Call,"90 Lexington St, East Boston, MA 02128",90,Lexington St,2128.0,East Boston,9,1,1,A7,1.0,7.0,,,-71.0365815,42.37821
BCS-00111717,2025-11-04 08:00:33.048813+00,Street Light Knockdown,Street Light Knockdown,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,2025-11-05 07:33:33+00,2025-11-07 08:00:33.048813+00,ONTIME,BOS311,"253 Summer St, Boston, MA 02210",253,Summer St,2210.0,South Boston Waterfront,5,2,6,C6,6.0,11.0,,,-71.0512695,42.350175
BCS-00073084,2025-08-16 19:11:42.233+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-19 19:11:42.233+00,OVERDUE,Call,"108 Perkins St, Jamaica Plain, MA 02130",108,Perkins St,2130.0,Jamaica Plain,2,6,9,E13,19.0,3.0,,,-71.1152055,42.320952
BCS-00096129,2025-09-30 17:21:55.806+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-10-03 17:21:55.806+00,OVERDUE,Call,"1931 Dorchester Ave, Dorchester, MA 02124",1931,Dorchester Ave,2124.0,Dorchester,7A,4,8,C11,17.0,11.0,,,-71.0648415,42.285006
BCS-00083831,2025-09-04 13:08:57.867+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-04 13:30:11+00,2025-09-07 13:08:57.867+00,ONTIME,Call,"86 W Newton St, South End, MA 02118",86,W Newton St,2118.0,South End,1C,2,4,D4,9.0,1.0,,,-71.075889,42.340581
BCS-00069758,2025-08-10 14:48:47.893+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-08-10 15:30:13+00,2025-08-13 14:48:47.893+00,ONTIME,Call,"70 Farquhar St, Roslindale, MA 02131",70,Farquhar St,2131.0,Roslindale,6B,5,10,E5,20.0,1.0,,,-71.1372915,42.290397
BCS-00109753,2025-10-30 18:30:17.771417+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-02 17:30:17.771417+00,OVERDUE,BOS311,"173 Beacon St, Boston, MA 02116",173,Beacon St,2116.0,Back Bay,1C,8,4,D4,5.0,6.0,,,-71.075691,42.354306
BCS-00081915,2025-09-01 19:19:31.328+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,2025-09-01 20:30:06+00,2025-09-04 19:19:31.328+00,ONTIME,Call,"60 Readville St, Hyde Park, MA 02136",60,Readville St,2136.0,Hyde Park,8A,5,10,E18,18.0,20.0,,,-71.133471,42.244272
BCS-00109787,2025-10-30 20:50:35.969408+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-02 19:50:35.969408+00,OVERDUE,BOS311,"63 Moore St, Boston, MA 02128",63,Moore St,2128.0,East Boston,9,1,1,A7,1.0,11.0,,,-71.018334,42.382872
BCS-00110801,2025-11-02 09:16:18.220926+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,In progress,,,,2025-11-05 09:16:18.220926+00,OVERDUE,BOS311,"820 Hyde Park Ave, Boston, MA 02136",820,Hyde Park Ave,2136.0,Hyde Park,8A,5,12,E18,18.0,8.0,,,-71.1199845,42.272154
BCS-00074689,2025-08-19 16:27:40.192+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-22 16:27:40.192+00,OVERDUE,Call,"10 West St, Downtown, MA 02111",10,West St,2111.0,Downtown,1C,2,3,A1,3.0,12.0,,,-71.0621505,42.354324
BCS-00073083,2025-08-16 19:08:33.591+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-19 19:08:33.591+00,OVERDUE,Call,"1400 VFW Pkwy, West Roxbury, MA 02132",1400,VFW Pkwy,2132.0,West Roxbury,6A,6,10,E5,20.0,5.0,,,-71.171856,42.274242
BCS-00109235,2025-10-30 06:20:17.609568+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-02 05:20:17.609568+00,OVERDUE,BOS311,"30 Sleeper St, Boston, MA 02210",30,Sleeper St,2210.0,South Boston Waterfront,5,2,6,C6,6.0,11.0,,,-71.049132,42.352506
BCS-00112715,2025-11-05 13:03:41.594+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-08 13:03:41.594+00,ONTIME,Call,"9 Fulda St, Boston, MA 02119",9,Fulda St,2119.0,Roxbury,10B,7,9,B2,11.0,2.0,,,-71.092359,42.323292
BCS-00113414,2025-11-06 15:28:23.629+00,Street Light Knockdown,Street Light Knockdown,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,2025-11-06 16:48:01+00,2025-11-09 15:28:23.629+00,ONTIME,Call,"43 Liszt St, Boston, MA 02131",43,Liszt St,2131.0,Roslindale,6B,5,10,E5,20.0,9.0,,,-71.140833,42.277752
BCS-00110638,2025-11-01 16:30:00.984762+00,Street Light Knockdown,Street Light Knockdown,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-04 15:30:00.984762+00,OVERDUE,BOS311,"10-12 Chestnut St, Boston, MA 02129",,Chestnut St,2129.0,Charlestown,1A,1,3,A15,2.0,3.0,,,-71.05881963,42.37389175
BCS-00108778,2025-10-29 08:58:43.679+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-01 08:58:43.679+00,OVERDUE,Call,"34 Harvard St, Boston, MA 02129",34,Harvard St,2129.0,Charlestown,1A,1,3,A15,2.0,3.0,,,-71.0631855,42.372756
BCS-00109342,2025-10-30 10:15:13.228951+00,Fallen Tree or Branches,Fallen Tree or Branches,Parks & Recreation,Urban Forestry,Needs Reallocation,Transitioned,,,2025-11-02 09:15:13.228951+00,OVERDUE,BOS311,"157 W Springfield St, Boston, MA 02118",157,W Springfield St,2118.0,South End,1C,7,4,D4,9.0,2.0,,,-71.0786205,42.339168
BCS-00113358,2025-11-06 14:27:39.823+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,,2025-11-09 14:27:39.823+00,ONTIME,Call,"42 Train St, Boston, MA 02122",42,Train St,2122.0,Dorchester,7A,3,8,C11,16.0,5.0,,,-71.0547525,42.294447
BCS-00065790,2025-08-01 17:40:02.71+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,In progress,,,,2025-08-04 17:40:02.71+00,OVERDUE,Call,"101 Rossmore Rd 3, Jamaica Plain, MA 02130",101,Rossmore Rd,2130.0,Jamaica Plain,2,6,9,E13,11.0,8.0,,,-71.10514,42.3031
